Domain,Paper Name,Authors,Distinguished,URL
domain_evolution,Refactoring to Pythonic Idioms: A Hybrid Knowledge-Driven Approach Leveraging Large Language Models,"zejun zhang, Zhenchang Xing, Xiaoxue Ren, Qinghua Lu, Xiwei (Sherry) Xu",False,No URL available
domain_evolution,Revealing Software Development Work Patterns with PR-Issue Graph Topologies,"Cleidson de Souza, Emilie Ma, Jesse Wong, Dongwook Yoon, Ivan Beschastnikh",False,No URL available
domain_evolution,"Generative AI for Pull Request Descriptions: Adoption, Impact, and Developer Interventions","Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",False,No URL available
domain_evolution,SimLLM: Measuring Semantic Similarity in Code Summaries Using a Large Language Model-Based Approach,"Xin Jin, Zhiqiang Lin",False,No URL available
domain_evolution,"Sharing Software-Evolution Datasets: Practices, Challenges, and Recommendations","David Broneske, Sebastian Kittan, Jacob Krüger",False,No URL available
domain_evolution,EyeTrans: Merging Human and Machine Attention for Neural Code Summarization,"Yifan Zhang, Jiliang Li, Zachary Karas, Aakash Bansal, Toby Jia-Jun Li, Collin McMillan, Kevin Leach, Yu Huang",False,No URL available
domain_evolution,Predicting Code Comprehension: A Novel Approach to Align Human Gaze with Code Using Deep Neural Networks,"Tarek Alakmeh, David Reich, Lena Jäger, Thomas Fritz",False,No URL available
domain_evolution,R2I: A Relative Readability Metric for Decompiled Code,"Haeun Eom, Dohee Kim, Sori Lim, Hyungjoon Koo, Sungjae Hwang",False,No URL available
domain_evolution,Detecting Build Conflicts in Software Merge for Java Programs via Static Analysis,"Sheikh Shadab Towqir, Bowen Shen, Muhammad Ali Gulzar, Na Meng",False,No URL available
domain_evolution,SmartPip: A Smart Approach to Resolving Python Dependency Conflict Issues,"Chao Wang, Rongxin Wu, Haohao Song, Jiwu Shu, Guoqing Li",False,No URL available
domain_evolution,Accelerating Build Dependency Error Detection via Virtual Build,"Rongxin Wu, Minglei Chen, Chengpeng Wang, Gang Fan, Jiguang Qiu, Charles Zhang",False,No URL available
domain_evolution,BuildSonic: Detecting and Repairing Performance-Related Configuration Smells for Continuous Integration Builds,"Chen Zhang, Bihuan Chen, Junhao Hu, Xin Peng, Wenyun Zhao",False,No URL available
domain_evolution,Towards Understanding Third-party Library Dependency in C/C++ Ecosystem,"Wei Tang, Zhengzi Xu, Chengwei Liu, Wu Jiahui, shouguo yang, Yi Li, Ping Luo, Yang Liu",False,No URL available
domain_evolution,Not All Dependencies are Equal: An Empirical Study on Production Dependencies in NPM,"Jasmine Latendresse, Suhaib Mujahid, Diego Costa, Emad Shihab",False,No URL available
domain_evolution,Understanding and Predicting Docker Build Duration: An Empirical Study of Containerized Workflow of OSS Projects,"Yiwen Wu, Yang Zhang, Kele Xu, Tao Wang, Huaimin Wang",False,No URL available
domain_evolution,Using Consensual Biterms from Text Structures of Requirements and Code to Improve IR-Based Traceability Recovery,"Hui Gao, Hongyu Kuang, Kexin Sun, Xiaoxing Ma, Alexander Egyed, Patrick Mäder, Guoping Rong, Dong Shao, He Zhang",False,No URL available
domain_evolution,Twin Graph-based Anomaly Detection via Attentive Multi-Modal Learning for Microservice System,"Jun Huang, Yang Yang, Hang Yu, Jianguo Li, Xiao Zheng",False,No URL available
domain_evolution,Dynamic Graph Neural Networks-based Alert Link Prediction for Online Service Systems,"Yiru Chen, Chenxi Zhang, Zhen Dong, Dingyu Yang, Xin Peng, Jiayu Ou, Hong Yang, Zheshun Wu, Xiaojun Qu, Wei Li",False,No URL available
domain_evolution,Maat: Performance Metric Anomaly Anticipation for Cloud Services with Conditional Diffusion,"Cheryl Lee, Tianyi Yang, Zhuangbin Chen, Yuxin Su, Michael Lyu",False,No URL available
domain_evolution,Vicious Cycles in Distributed Software Systems,"Shangshu Qian, Wen Fan, Lin Tan, Yongle Zhang",False,No URL available
domain_evolution,Scene-Driven Exploration and GUI Modeling for Android Apps,"Xiangyu Zhang, Lingling Fan, Sen Chen, Yucheng Su, Boyuan Li",False,No URL available
domain_evolution,Prism: Revealing Hidden Functional Clusters of Massive Instances in Cloud Systems,"Jinyang Liu, Zhihan Jiang, Jiazhen Gu, Junjie Huang, Zhuangbin Chen, Cong Feng, Zengyin Yang, Yongqiang Yang, Michael Lyu",False,No URL available
domain_evolution,ConfTainter: Static Taint Analysis For Configuration Options,"Teng Wang, Haochen He, Xiaodong Liu, Shanshan Li, Zhouyang Jia, Yu Jiang, Qing Liao, Wang Li",False,No URL available
domain_evolution,Are They All Good? Studying Practitioners' Expectations on the Readability of Log Messages,"Zhenhao Li, An Ran Chen, Xing Hu, Xin Xia, Tse-Hsun (Peter) Chen, Weiyi Shang",False,No URL available
domain_evolution,LogOnline: A Semi-supervised Log-based Anomaly Detector Aided with Online Learning Mechanism,"Xuheng Wang, Jiaxing Song, Xu Zhang, Junshu Tang, Weihe Gao, Qingwei Lin, Xuheng Wang",False,No URL available
domain_evolution,An Empirical Study of Malicious Code In PyPI Ecosystem,"Wenbo Guo, Zhengzi Xu, Chengwei Liu, Cheng Huang, Yong Fang, Yang Liu",False,No URL available
domain_evolution,Mitigating Persistence of Open-Source Vulnerabilities in Maven Ecosystem,"Lyuye Zhang, Chengwei Liu, Sen Chen, Zhengzi Xu, Lingling Fan, Lida Zhao, Yiran Zhang, Yang Liu",False,No URL available
domain_evolution,EALink: An Efficient and Accurate Pre-Trained Framework for Issue-Commit Link Recovery,"Chenyuan Zhang, Yanlin Wang, Zhao Wei, Yong Xu, Juhong Wang, Hui Li, Rongrong Ji",False,No URL available
domain_evolution,Fork Entropy: Assessing the Diversity of Open Source Software Projects' Forks,"Liang Wang, Zhiwen Zheng, Xiangchen Wu, Baihui Sang, Jierui Zhang, Xianping Tao",False,No URL available
domain_evolution,Personalized First Issue Recommender for Newcomers in Open Source Projects,"Wenxin Xiao, Jingyue Li, Hao He, Ruiqiao Qiu, Minghui Zhou",False,No URL available
domain_evolution,Understanding and Enhancing Issue Prioritization in GitHub,"Yingying He, Wenhua Yang, Minxue Pan, Yasir Hussain, Yu Zhou",False,No URL available
domain_evolution,"To Share, or Not to Share: Exploring Test-Case Reusability in Fork Ecosystems","Mukelabai Mukelabai, Christoph Derks, Jacob Krüger, Thorsten Berger",False,No URL available
domain_evolution,LiSum: Open Source Software License Summarization with Multi-Task Learning,"Linyu Li, Sihan Xu, Yang Liu, Ya Gao, Xiangrui Cai, Jiarun Wu, Wenli Song, Zheli Liu",False,No URL available
domain_evolution,Enhancing Malware Detection for Android Apps: Detecting Fine-granularity Malicious Components,"Zhijie Liu, Liangfeng Zhang, Yutian Tang",False,No URL available
domain_evolution,Fine-Grained In-Context Permission Classification for Android Apps using Control-Flow Graph Embedding,"Vikas K. Malviya, Yan Naing Tun, Chee Wei Leow, Ailys Tee Xynyn, Lwin Khin Shar, Lingxiao Jiang",False,No URL available
domain_evolution,How Android Apps Break the Data Minimization Principle: An Empirical Study,"Shaokun Zhang, Hanwen Lei, Yuanpeng Wang, Ding Li, Yao Guo, Xiangqun Chen",False,No URL available
domain_evolution,ReuNify: A Step Towards Whole Program Analysis for React Native Android App,"Yonghui Liu, Xiao Chen, Pei Liu, John Grundy, Chunyang Chen, Li Li",False,No URL available
domain_evolution,Vision-based Widget Mapping for Test Migration across Mobile Platforms: Are We There Yet?,"Ruihua Ji, Tingwei Zhu, Xiaoqing Zhu, Chunyang Chen, Minxue Pan, Tian Zhang",False,No URL available
domain_evolution,Where to Go Now? Finding Alternatives for Declining Packages in the npm Ecosystem,"Suhaib Mujahid, Diego Costa, Rabe Abdalkareem, Emad Shihab",False,No URL available
domain_evolution,ESRO: Experience Assisted Service Reliability against Outages,"Sarthak Chakraborty, Shubham Agarwal, Shaddy Garg, Abhimanyu Sethia, Udit Narayan Pandey, Videh Aggarwal, Shiv Saini",False,No URL available
domain_evolution,Fixing Privilege Escalations in Cloud Access Control with MaxSAT and Graph Neural Networks,"Yang Hu, Wenxi Wang, Sarfraz Khurshid, Kenneth L. McMillan, Mohit Tiwari",False,No URL available
domain_evolution,Automated Software Entity Matching Between Successive Versions,"Bo Liu, Hui Liu, Nan Niu, Yuxia Zhang, Guangjie Li, Yanjie Jiang",False,No URL available
domain_requirements_modelling,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zibin Zheng, Neng Zhang, Jianzhong Su, Zhijie Zhong, Mingxi Ye, Jiachi Chen",False,No URL available
domain_requirements_modelling,Robustification of Behavioral Designs against Environmental Deviations,"Changjian Zhang, Tarang Saluja, Rômulo Meira-Góes, Matthew Bolton, David Garlan, Eunsuk Kang",False,No URL available
domain_requirements_modelling,MalWhiteout: Reducing Label Errors in Android Malware Detection,"Liu Wang, Haoyu Wang, Xiapu Luo, Yulei Sui",False,No URL available
domain_requirements_modelling,A Comprehensive Evaluation of Android ICC Resolution Techniques,"Jiwei Yan, Shixin Zhang, Yepang Liu, Xi Deng, Jun Yan, Jian Zhang",False,No URL available
domain_requirements_modelling,Unsupervised Summarization of Privacy Concerns in Mobile Application Reviews,"Fahimeh Ebrahimi, Anas ""Nash"" Mahmoud",False,No URL available
domain_requirements_modelling,The Metamorphosis: Automatic Detection of Scaling Issues for Mobile Apps,"Yuhui Su, Chunyang Chen, Junjie Wang, Zhe Liu, Dandan Wang, Shoubin Li, Qing Wang",False,No URL available
domain_requirements_modelling,"A Hybrid Approach for Inference between Behavioral Exception API Documentation and Implementations, and Its Applications","Hoan Anh Nguyen, Hung Phan, Samantha Syeda Khairunnesa, Son Nguyen, Aashish Yadavally, Shaohua Wang, Hridesh Rajan, Tien N. Nguyen",False,No URL available
domain_requirements_modelling,Empirical Study of System Resources Abused by IoT Attackers,"Zijing Yin, Yiwen Xu, Chijin Zhou, Yu Jiang",False,No URL available
domain_requirements_modelling,Exploiting Epochs and Symmetries in Analysing MPI Programs,"Rishabh Ranjan, Ishita Agrawal, Subodh Sharma",False,No URL available
domain_requirements_modelling,Graph based Incident Extraction and Diagnosis in Large-Scale Online Systems,"Zilong He, Pengfei Chen, Yu Luo, Qiuyu Yan, Hongyang Chen, Guangba  Yu, Fangyuan Li",False,No URL available
domain_requirements_modelling,Adaptive REST API Testing with Reinforcement Learning,"Myeongsoo Kim, Saurabh Sinha, Alessandro Orso",False,No URL available
domain_requirements_modelling,Increasing the Responsiveness of Web Applications by Introducing Lazy Loading,"Alexi Turcotte, Satyajit Gokhale, Frank Tip",False,No URL available
domain_requirements_modelling,"Let's Chat to Find the APIs: Connecting Human, LLM and Knowledge Graph through AI Chain","Qing Huang, Zhenyu Wan, Zhenchang Xing, Changjing Wang, Jieshan Chen, Xiwei (Sherry) Xu, Qinghua Lu",False,No URL available
domain_requirements_modelling,PTdetector: An Automated JavaScript Front-end Library Detector,"Xinyue Liu, Lukasz Ziarek",False,No URL available
domain_requirements_modelling,Revealing Performance Issues in Server-side WebAssembly Runtimes via Differential Testing,"Shuyao Jiang, Ruiying Zeng, Zihao Rao, Jiazhen Gu, Yangfan Zhou, Michael Lyu",False,No URL available
domain_requirements_modelling,AI-based Question Answering Assistance for Analyzing Natural-language Requirements,"Saad Ezzini, Sallam Abualhaija, Chetan Arora, Mehrdad Sabetzadeh",False,No URL available
domain_requirements_modelling,"Strategies, Benefits and Challenges of App Store-inspired Requirements Elicitation","Alessio Ferrari, Paola Spoletini",False,No URL available
domain_requirements_modelling,Demystifying Privacy Policy of Third-Party Libraries in Mobile Apps,"Kaifa ZHAO, Xian Zhan, Le Yu, Shiyao Zhou, Hao Zhou, Xiapu Luo, Haoyu Wang, Yepang Liu",False,No URL available
domain_requirements_modelling,"Demystifying Issues, Challenges, and Solutions for Multilingual Software Development","Haoran Yang, Weile Lian, Shaowei Wang, Haipeng Cai",False,No URL available
domain_requirements_modelling,Usability-Oriented Design of Liquid Types for Java,"Catarina Gamboa, Paulo Canelas, Christopher Steven Timperley, Alcides Fonseca",False,No URL available
domain_human_social,Is It Enough to Recommend Tasks to Newcomers? Understanding Mentoring on Good First Issues,"Xin Tan, Yiran Chen, Haohua Wu, Minghui Zhou, Li Zhang",False,No URL available
domain_human_social,From Organizations to Individuals: Psychoactive Substance Use By Professional Programmers,"Kaia Newman, Madeline Endres, Westley Weimer, Brittany Johnson",False,No URL available
domain_human_social,On the Self-Governance and Episodic Changes in Apache Incubator Projects: An Empirical Study,"Likang Yin, Xiyu Zhang, Vladimir Filkov",False,No URL available
domain_human_social,Socio-Technical Anti-Patterns in Building ML-Enabled Software: Insights from Leaders on the Forefront,"Alina Mailach, Norbert Siegmund",False,No URL available
domain_human_social,Moving on from the software engineers' gambit: an approach to support the defense of software effort estimates,"Patricia Matsubara, Igor Steinmacher, Bruno Gadelha, Tayana Conte",False,No URL available
domain_human_social,Automated Summarization of Stack Overflow Posts,"Bonan Kou, Muhao Chen, Tianyi Zhang",False,No URL available
domain_human_social,Faster or Slower? Performance Mystery of Python Idioms Unveiled with Empirical Evidence,"zejun zhang, Zhenchang Xing, Xin Xia, Xiwei (Sherry) Xu, Liming Zhu, Qinghua Lu",False,No URL available
domain_human_social,Incident-aware Duplicate Ticket Aggregation for Cloud Systems,"Jinyang Liu, Shilin He, Zhuangbin Chen, Liqun Li, Yu Kang, Xu Zhang, Pinjia He, Hongyu Zhang, Qingwei Lin, Zhangwei Xu, Saravan Rajmohan, Dongmei Zhang, Michael Lyu",False,No URL available
domain_human_social,Large Language Models are Few-shot Testers: Exploring LLM-based General Bug Reproduction,"Sungmin Kang, Juyeon Yoon, Shin Yoo",False,No URL available
domain_human_social,Context-aware Bug Reproduction for Mobile Apps,"Yuchao Huang, Junjie Wang, Zhe Liu, Song Wang, Chunyang Chen, Mingyang Li, Qing Wang",False,No URL available
domain_human_social,On the Applicability of Language Models to Block-Based Programs,"Elisabeth Griebl, Benedikt Fein, Florian Obermueller, Gordon Fraser, René Just",False,No URL available
domain_human_social,“My GitHub Sponsors profile is live!” Investigating the Impact of Twitter/X Mentions on GitHub Sponsors,"Youmei Fan, Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",False,No URL available
domain_human_social,A Theory of Scientific Programming Efficacy,"Elizaveta Pertseva, Melinda Chang, Ulia Zaman, Michael Coblenz",False,No URL available
domain_human_social,Mining Pull Requests to Detect Process Anomalies in Open Source Software Development,"Bohan Liu, He Zhang, Weigang Ma, Hongyu Kuang, Yi Yang, Jinwei Xu, Shan Gao, Jian Gao",False,No URL available
domain_human_social,Barriers for Students During Code Change Comprehension,"Justin Middleton, John-Paul Ore, Kathryn Stolee",False,No URL available
domain_human_social,“I tend to view ads almost like a pestilence”: On the Accessibility Implications of Mobile Ads for Blind Users,"Ziyao He, Syed Fatiul Huq, Sam Malek",False,No URL available
domain_human_social,Co-Creation in Fully Remote Software Teams,"Victoria Jackson, Rafael Prikladnicki, Andre van der Hoek",False,No URL available
domain_human_social,A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges,"Jenny T. Liang, Chenyang Yang, Brad A. Myers",False,No URL available
domain_human_social,How to Support ML End-User Programmers through a Conversational Agent,"Emily Judith Arteaga Garcia, João Felipe Pimentel, Zixuan Feng, Marco Gerosa, Igor Steinmacher, Anita Sarma",False,No URL available
domain_human_social,Unveiling the Life Cycle of User Feedback: Best Practices from Software Practitioners,"Ze Shi Li, Nowshin Nawar Arony, Kezia Devathasan, Manish Sihag, Neil Ernst, Daniela Damian",False,No URL available
domain_human_social,"Novelty Begets Popularity, But Curbs Participation - A Macroscopic View of the Python Open-Source Ecosystem","Hongbo Fang, Jim Herbsleb, Bogdan Vasilescu",False,No URL available
domain_human_social,"Characterizing Software Maintenance Meetings: Information Shared, Discussion Outcomes, and Information Captured","Adriana Meza Soria, Taylor Lopez, Liz Seero, Negin Mashhadi, Emily Evans, Janet Burge, André van der Hoek",False,No URL available
domain_human_social,On the Helpfulness of Answering Developer Questions on Discord with Similar Conversations and Posts from the Past,"Alexander Lill, André N. Meyer, Thomas Fritz",False,No URL available
domain_human_social,Do CONTRIBUTING files provide information about OSS newcomers' onboarding barriers?,"Felipe Fronchetti, David C. Shepherd, Igor Scaliante Wiese, Christoph Treude, Marco Gerosa, Igor Steinmacher",False,No URL available
domain_human_social,How Early Participation Determines Long-Term Sustained Activity in GitHub Projects?,"Wenxin Xiao, Hao He, Weiwei Xu, Yuxia Zhang, Minghui Zhou",False,No URL available
domain_human_social,[Remote] Towards Automated Detection of Unethical Behavior in Open-source Software Projects,"Hsu Myat Win, Haibo Wang, Shin Hwei Tan",False,No URL available
domain_human_social,Flow experience in software engineering,"Saima Ritonummi, Valtteri Siitonen, Markus Salo, Henri Pirkkalainen, Anu Sivunen",False,No URL available
domain_human_social,An Analysis of the Costs and Benefits of Autocomplete in IDEs,"Shaokang Jiang, Michael Coblenz",False,No URL available
domain_human_social,Shadows in the Interface: A Comprehensive Study on Dark Patterns,"Liming Nie, Yangyang Zhao, Chenglin Li, Xuqiong Luo, Yang Liu",False,No URL available
domain_human_social,Can GPT-4 Replicate Empirical Software Engineering Research?,"Jenny T. Liang, Carmen Badea, Christian Bird, Robert DeLine, Denae Ford, Nicole Forsgren, Thomas Zimmermann",False,No URL available
domain_human_social,Do Code Generation Models Think Like Us? - A Study of Attention Alignment between Large Language Models and Human Programmers,"Bonan Kou, Shengmai Chen, Zhijie Wang, Lei Ma, Tianyi Zhang",False,No URL available
domain_human_social,Do Words Have Power? Understanding and Fostering Civility in Code Review Discussion,"Md Shamimur Rahman, Zadia Codabux, Chanchal K. Roy",False,No URL available
domain_human_social,Effective Teaching through Code Reviews: Patterns and Anti-Patterns,"Anita Sarma, Nina Chen",False,No URL available
domain_human_social,"Rocks Coding, Not Development–A Human-Centric, Experimental Evaluation of LLM-Supported SE Tasks","Wei Wang, Huilong Ning, Gaowei Zhang, Libo Liu, Yi Wang",False,No URL available
domain_human_social,Beyond Code Generation: An Observational Study of ChatGPT Usage in Software Engineering Practice,"Ranim Khojah, Mazen Mohamad, Philipp Leitner, Francisco Gomes de Oliveira Neto",False,No URL available
domain_human_social,How to Gain Commit Rights in Modern Top Open Source Communities?,"Xin Tan, Yan Gong, Geyu Huang, Haohua Wu, Li Zhang",False,No URL available
domain_human_social,Data Augmentation for Improving Emotion Recognition in Software Engineering Communication,"Mia Mohammad Imran, Yashasvi Jain, Preetha Chatterjee, Kostadin Damevski",False,No URL available
domain_human_social,On the Relationship Between Code Verifiability and Understandability,"Kobi Feldman, Martin Kellogg, Oscar Chaparro",False,No URL available
domain_human_social,[Remote] Software Architecture in Practice: Challenges and Opportunities,"Zhiyuan Wan, Yun Zhang, Xin Xia, Yi Jiang, David Lo",False,No URL available
domain_human_social,An Empirical Study on Focal Methods in Deep-Learning-Based Approaches for Assertion Generation,"Yibo He, Jiaming Huang, Hao Yu, Tao Xie",False,No URL available
domain_human_social,"Less Cybersickness, Please: Demystifying and Detecting Stereoscopic Visual Inconsistencies in Virtual Reality Applications","Shuqing Li, Cuiyun Gao, Jianping Zhang, Yujia Zhang, Yepang Liu, Jiazhen Gu, Yun Peng, Michael Lyu",False,No URL available
domain_human_social,State Reconciliation Defects in Infrastructure as Code,"Md Mahadi Hassan, John Salvador, Shubhra Kanti Karmaker Santu, Akond Rahman",False,No URL available
domain_human_social,Understanding and Detecting Annotation-induced Faults of Static Analyzers,"Huaien Zhang, Yu Pei, Shuyun Liang, Shin Hwei Tan",False,No URL available
domain_human_social,AROMA: Automatic Reproduction of Maven Artifacts,"Mehdi Keshani, Tudor-Gabriel Velican, Gideon Bot, Sebastian Proksch",False,No URL available
